UserID,Role,Round,totalRound,move,Total,roundResult,gameType
223887,player,3,3,50,100,BOMB,bomb_risk
224008,player,1,3,14,100,SAFE,bomb_risk
224008,player,2,3,25,100,SAFE,bomb_risk
224008,player,3,3,42,100,SAFE,bomb_risk
224379,player,1,3,40,100,BOMB,bomb_risk
224379,player,2,3,60,100,BOMB,bomb_risk
224379,player,3,3,50,100,BOMB,bomb_risk
224488,player,1,3,25,100,BOMB,bomb_risk
224488,player,2,3,44,100,SAFE,bomb_risk
224488,player,3,3,22,100,SAFE,bomb_risk
224505,player,1,3,61,100,SAFE,bomb_risk
224505,player,2,3,50,100,SAFE,bomb_risk
224505,player,3,3,60,100,BOMB,bomb_risk
224572,player,1,3,0,100,SAFE,bomb_risk
224572,player,2,3,0,100,SAFE,bomb_risk
224572,player,3,3,0,100,SAFE,bomb_risk
224961,player,1,3,49,100,BOMB,bomb_risk
224961,player,2,3,49,100,SAFE,bomb_risk
224961,player,3,3,29,100,SAFE,bomb_risk
225172,player,1,3,50,100,SAFE,bomb_risk
225172,player,2,3,75,100,SAFE,bomb_risk
225172,player,3,3,0,100,SAFE,bomb_risk
225213,player,1,3,0,100,SAFE,bomb_risk
225213,player,2,3,64,100,BOMB,bomb_risk
225213,player,3,3,48,100,SAFE,bomb_risk
225231,player,1,3,27,100,BOMB,bomb_risk
225231,player,2,3,33,100,SAFE,bomb_risk
225231,player,3,3,32,100,SAFE,bomb_risk
225236,player,1,3,10,100,SAFE,bomb_risk
225236,player,2,3,15,100,SAFE,bomb_risk
225236,player,3,3,41,100,BOMB,bomb_risk
225325,player,1,3,50,100,BOMB,bomb_risk
225325,player,2,3,42,100,BOMB,bomb_risk
225325,player,3,3,20,100,SAFE,bomb_risk
225350,player,1,3,43,100,BOMB,bomb_risk
225350,player,2,3,52,100,BOMB,bomb_risk
225350,player,3,3,56,100,SAFE,bomb_risk
225466,player,1,3,85,100,SAFE,bomb_risk
225466,player,2,3,25,100,SAFE,bomb_risk
225466,player,3,3,30,100,SAFE,bomb_risk
225711,player,1,3,10,100,SAFE,bomb_risk
225711,player,2,3,20,100,SAFE,bomb_risk
225711,player,3,3,6,100,SAFE,bomb_risk
225725,player,1,3,44,100,SAFE,bomb_risk
225725,player,2,3,39,100,SAFE,bomb_risk
225725,player,3,3,49,100,BOMB,bomb_risk
225730,player,1,3,30,100,SAFE,bomb_risk
225730,player,2,3,0,100,SAFE,bomb_risk
225730,player,3,3,31,100,BOMB,bomb_risk
225736,player,1,3,0,100,SAFE,bomb_risk
225736,player,2,3,0,100,SAFE,bomb_risk
225736,player,3,3,0,100,SAFE,bomb_risk
225738,player,1,3,50,100,SAFE,bomb_risk
225738,player,2,3,30,100,SAFE,bomb_risk
225738,player,3,3,55,100,BOMB,bomb_risk
225747,player,1,3,39,100,SAFE,bomb_risk
225747,player,2,3,51,100,SAFE,bomb_risk
225747,player,3,3,68,100,BOMB,bomb_risk
225748,player,1,3,0,100,SAFE,bomb_risk
225748,player,2,3,39,100,BOMB,bomb_risk
225748,player,3,3,64,100,BOMB,bomb_risk
225749,player,1,3,55,100,BOMB,bomb_risk
225749,player,2,3,10,100,SAFE,bomb_risk
225749,player,3,3,93,100,BOMB,bomb_risk
225766,player,1,3,30,100,SAFE,bomb_risk
225766,player,2,3,47,100,SAFE,bomb_risk
225766,player,3,3,16,100,SAFE,bomb_risk
225769,player,1,3,60,100,BOMB,bomb_risk
225769,player,2,3,43,100,SAFE,bomb_risk
225769,player,3,3,34,100,BOMB,bomb_risk
225770,player,1,3,60,100,BOMB,bomb_risk
225770,player,2,3,54,100,SAFE,bomb_risk
225770,player,3,3,54,100,SAFE,bomb_risk
225774,player,1,3,42,100,BOMB,bomb_risk
225774,player,2,3,28,100,SAFE,bomb_risk
225774,player,3,3,51,100,SAFE,bomb_risk
225776,player,1,3,90,100,SAFE,bomb_risk
225776,player,2,3,85,100,BOMB,bomb_risk
225776,player,3,3,90,100,BOMB,bomb_risk
225779,player,1,3,62,100,BOMB,bomb_risk
225779,player,2,3,52,100,SAFE,bomb_risk
225779,player,3,3,-1,100,BOMB,bomb_risk
225780,player,1,3,30,100,SAFE,bomb_risk
225780,player,2,3,15,100,SAFE,bomb_risk
225780,player,3,3,10,100,BOMB,bomb_risk
225784,player,1,3,51,100,SAFE,bomb_risk
225784,player,2,3,40,100,SAFE,bomb_risk
225784,player,3,3,61,100,BOMB,bomb_risk
225793,player,1,3,8,100,SAFE,bomb_risk
225793,player,2,3,27,100,SAFE,bomb_risk
225793,player,3,3,39,100,SAFE,bomb_risk
225795,player,1,3,26,100,BOMB,bomb_risk
225795,player,2,3,12,100,SAFE,bomb_risk
225795,player,3,3,11,100,SAFE,bomb_risk
225806,player,1,3,47,100,SAFE,bomb_risk
225806,player,2,3,48,100,BOMB,bomb_risk
225806,player,3,3,40,100,BOMB,bomb_risk
225815,player,1,3,0,100,SAFE,bomb_risk
225815,player,2,3,0,100,SAFE,bomb_risk
225815,player,3,3,70,100,BOMB,bomb_risk
225816,player,1,3,0,100,SAFE,bomb_risk
225816,player,2,3,64,100,BOMB,bomb_risk
225816,player,3,3,48,100,BOMB,bomb_risk
225817,player,1,3,0,100,SAFE,bomb_risk
225817,player,2,3,65,100,SAFE,bomb_risk
225817,player,3,3,81,100,BOMB,bomb_risk
225818,player,1,3,0,100,SAFE,bomb_risk
225818,player,2,3,0,100,SAFE,bomb_risk
225818,player,3,3,0,100,SAFE,bomb_risk
225822,player,1,3,43,100,BOMB,bomb_risk
225822,player,2,3,52,100,SAFE,bomb_risk
225822,player,3,3,41,100,SAFE,bomb_risk
225825,player,1,3,99,100,BOMB,bomb_risk
225825,player,2,3,99,100,BOMB,bomb_risk
225825,player,3,3,98,100,BOMB,bomb_risk
225828,player,1,3,49,100,SAFE,bomb_risk
225828,player,2,3,55,100,SAFE,bomb_risk
225828,player,3,3,-1,100,BOMB,bomb_risk
225841,player,1,3,10,100,SAFE,bomb_risk
225841,player,2,3,25,100,SAFE,bomb_risk
225841,player,3,3,20,100,SAFE,bomb_risk
225848,player,1,3,56,100,SAFE,bomb_risk
225848,player,2,3,51,100,SAFE,bomb_risk
225848,player,3,3,34,100,SAFE,bomb_risk
225849,player,1,3,40,100,BOMB,bomb_risk
225849,player,2,3,62,100,BOMB,bomb_risk
225849,player,3,3,31,100,SAFE,bomb_risk
225851,player,1,3,29,100,BOMB,bomb_risk
225851,player,2,3,9,100,SAFE,bomb_risk
225851,player,3,3,16,100,SAFE,bomb_risk
225866,player,1,3,10,100,SAFE,bomb_risk
225866,player,2,3,30,100,SAFE,bomb_risk
225866,player,3,3,36,100,SAFE,bomb_risk
225870,player,1,3,52,100,SAFE,bomb_risk
225870,player,2,3,61,100,BOMB,bomb_risk
225870,player,3,3,54,100,BOMB,bomb_risk
225872,player,1,3,20,100,SAFE,bomb_risk
225872,player,2,3,57,100,BOMB,bomb_risk
225872,player,3,3,100,100,BOMB,bomb_risk
225874,player,1,3,0,100,SAFE,bomb_risk
225874,player,2,3,36,100,BOMB,bomb_risk
225874,player,3,3,15,100,SAFE,bomb_risk
225882,player,1,3,0,100,SAFE,bomb_risk
225882,player,2,3,38,100,SAFE,bomb_risk
225882,player,3,3,83,100,BOMB,bomb_risk
225890,player,1,3,68,100,SAFE,bomb_risk
225894,player,1,3,61,100,BOMB,bomb_risk
225894,player,2,3,99,100,BOMB,bomb_risk
225894,player,3,3,84,100,BOMB,bomb_risk
225961,player,1,3,18,100,SAFE,bomb_risk
225961,player,2,3,15,100,SAFE,bomb_risk
225961,player,3,3,16,100,SAFE,bomb_risk
226297,player,1,3,0,100,SAFE,bomb_risk
226297,player,2,3,0,100,SAFE,bomb_risk
226297,player,3,3,0,100,SAFE,bomb_risk
226317,player,1,3,0,100,SAFE,bomb_risk
226317,player,2,3,0,100,SAFE,bomb_risk
226317,player,3,3,68,100,SAFE,bomb_risk
226447,player,1,3,15,100,BOMB,bomb_risk
226447,player,2,3,0,100,SAFE,bomb_risk
226447,player,3,3,24,100,BOMB,bomb_risk
226654,player,1,3,1,100,SAFE,bomb_risk
226654,player,2,3,-1,100,BOMB,bomb_risk
226682,player,1,3,50,100,BOMB,bomb_risk
226682,player,2,3,31,100,SAFE,bomb_risk
226682,player,3,3,40,100,BOMB,bomb_risk
226796,player,1,3,47,100,SAFE,bomb_risk
226796,player,2,3,52,100,BOMB,bomb_risk
226796,player,3,3,31,100,BOMB,bomb_risk
226836,player,1,3,39,100,SAFE,bomb_risk
226836,player,2,3,37,100,SAFE,bomb_risk
226836,player,3,3,10,100,SAFE,bomb_risk
226865,player,1,3,38,100,SAFE,bomb_risk
226865,player,2,3,10,100,BOMB,bomb_risk
226865,player,3,3,73,100,SAFE,bomb_risk
226919,player,1,3,30,100,BOMB,bomb_risk
226919,player,2,3,18,100,BOMB,bomb_risk
226919,player,3,3,3,100,SAFE,bomb_risk
226924,player,1,3,66,100,BOMB,bomb_risk
226924,player,2,3,49,100,BOMB,bomb_risk
226924,player,3,3,37,100,SAFE,bomb_risk
226929,player,1,3,0,100,SAFE,bomb_risk
226929,player,2,3,25,100,SAFE,bomb_risk
226929,player,3,3,76,100,BOMB,bomb_risk
228798,player,1,3,0,100,SAFE,bomb_risk
228798,player,2,3,71,100,SAFE,bomb_risk
228798,player,3,3,100,100,BOMB,bomb_risk
231046,player,1,3,32,100,SAFE,bomb_risk
231046,player,2,3,60,100,SAFE,bomb_risk
231046,player,3,3,76,100,BOMB,bomb_risk
231057,player,1,3,61,100,BOMB,bomb_risk
231057,player,2,3,61,100,SAFE,bomb_risk
231057,player,3,3,60,100,BOMB,bomb_risk
240101,player,1,3,30,100,SAFE,bomb_risk
240101,player,2,3,44,100,BOMB,bomb_risk
240101,player,3,3,60,100,BOMB,bomb_risk
241418,player,1,3,100,100,BOMB,bomb_risk
241418,player,2,3,11,100,SAFE,bomb_risk
241418,player,3,3,18,100,SAFE,bomb_risk
194156,player,1,8,28,100,SAFE,bomb_risk
194156,player,2,8,31,100,SAFE,bomb_risk
194156,player,3,8,40,100,SAFE,bomb_risk
194156,player,4,8,42,100,SAFE,bomb_risk
194156,player,5,8,45,100,BOMB,bomb_risk
194156,player,6,8,40,100,BOMB,bomb_risk
194156,player,7,8,32,100,SAFE,bomb_risk
194156,player,8,8,50,100,BOMB,bomb_risk
194179,player,1,8,31,100,SAFE,bomb_risk
194179,player,2,8,22,100,SAFE,bomb_risk
194179,player,3,8,42,100,SAFE,bomb_risk
194179,player,4,8,41,100,SAFE,bomb_risk
194179,player,5,8,52,100,SAFE,bomb_risk
194179,player,6,8,40,100,SAFE,bomb_risk
194179,player,7,8,43,100,BOMB,bomb_risk
194179,player,8,8,36,100,SAFE,bomb_risk
225549,player,1,8,35,100,BOMB,bomb_risk
225549,player,2,8,16,100,SAFE,bomb_risk
225549,player,3,8,38,100,BOMB,bomb_risk
225549,player,4,8,43,100,SAFE,bomb_risk
225549,player,5,8,71,100,BOMB,bomb_risk
225549,player,6,8,82,100,BOMB,bomb_risk
225549,player,7,8,51,100,BOMB,bomb_risk
225874,player,1,8,50,100,BOMB,bomb_risk
225874,player,2,8,40,100,BOMB,bomb_risk
225874,player,3,8,50,100,BOMB,bomb_risk
225874,player,4,8,39,100,BOMB,bomb_risk
225874,player,5,8,21,100,SAFE,bomb_risk
225874,player,6,8,20,100,BOMB,bomb_risk
225874,player,7,8,15,100,SAFE,bomb_risk
258989,player,1,8,41,100,BOMB,bomb_risk
258989,player,2,8,23,100,BOMB,bomb_risk
258989,player,3,8,10,100,SAFE,bomb_risk
258989,player,4,8,30,100,SAFE,bomb_risk
258989,player,5,8,10,100,SAFE,bomb_risk
258989,player,6,8,58,100,BOMB,bomb_risk
258989,player,7,8,22,100,BOMB,bomb_risk
258989,player,8,8,58,100,SAFE,bomb_risk
260420,player,1,8,10,100,SAFE,bomb_risk
260420,player,2,8,10,100,SAFE,bomb_risk
260420,player,3,8,16,100,SAFE,bomb_risk
260420,player,4,8,47,100,SAFE,bomb_risk
260420,player,5,8,42,100,BOMB,bomb_risk
260420,player,6,8,71,100,BOMB,bomb_risk
260420,player,7,8,60,100,BOMB,bomb_risk
260420,player,8,8,39,100,SAFE,bomb_risk
276679,player,1,8,48,100,SAFE,bomb_risk
276679,player,2,8,44,100,BOMB,bomb_risk
276679,player,3,8,42,100,SAFE,bomb_risk
276679,player,4,8,49,100,BOMB,bomb_risk
276679,player,5,8,39,100,SAFE,bomb_risk
276679,player,6,8,13,100,SAFE,bomb_risk
276679,player,7,8,61,100,SAFE,bomb_risk
276679,player,8,8,58,100,SAFE,bomb_risk
276961,player,1,8,60,100,BOMB,bomb_risk
276961,player,2,8,60,100,SAFE,bomb_risk
276961,player,3,8,59,100,BOMB,bomb_risk
276961,player,4,8,60,100,SAFE,bomb_risk
276961,player,5,8,20,100,BOMB,bomb_risk
276961,player,6,8,28,100,SAFE,bomb_risk
276961,player,7,8,70,100,SAFE,bomb_risk
276961,player,8,8,20,100,BOMB,bomb_risk
277118,player,1,8,35,100,SAFE,bomb_risk
277118,player,2,8,16,100,SAFE,bomb_risk
277118,player,3,8,61,100,SAFE,bomb_risk
277118,player,4,8,26,100,SAFE,bomb_risk
277118,player,5,8,44,100,SAFE,bomb_risk
277118,player,6,8,34,100,SAFE,bomb_risk
277118,player,7,8,84,100,BOMB,bomb_risk
277118,player,8,8,93,100,SAFE,bomb_risk
277182,player,1,8,65,100,SAFE,bomb_risk
277182,player,2,8,50,100,SAFE,bomb_risk
277182,player,3,8,65,100,BOMB,bomb_risk
277182,player,4,8,55,100,BOMB,bomb_risk
277182,player,5,8,59,100,SAFE,bomb_risk
277182,player,6,8,63,100,BOMB,bomb_risk
277182,player,7,8,74,100,BOMB,bomb_risk
277182,player,8,8,70,100,SAFE,bomb_risk
277667,player,1,8,34,100,SAFE,bomb_risk
277667,player,2,8,56,100,BOMB,bomb_risk
277667,player,3,8,55,100,SAFE,bomb_risk
277667,player,4,8,56,100,BOMB,bomb_risk
277667,player,5,8,50,100,BOMB,bomb_risk
277667,player,6,8,47,100,BOMB,bomb_risk
277667,player,7,8,36,100,BOMB,bomb_risk
277667,player,8,8,21,100,SAFE,bomb_risk
279210,player,1,8,57,100,BOMB,bomb_risk
279210,player,2,8,37,100,SAFE,bomb_risk
279210,player,3,8,54,100,SAFE,bomb_risk
279210,player,4,8,35,100,BOMB,bomb_risk
279210,player,5,8,64,100,BOMB,bomb_risk
279210,player,6,8,56,100,SAFE,bomb_risk
279210,player,7,8,63,100,BOMB,bomb_risk
279210,player,8,8,62,100,BOMB,bomb_risk
279229,player,1,8,51,100,SAFE,bomb_risk
279229,player,2,8,12,100,SAFE,bomb_risk
279229,player,3,8,10,100,SAFE,bomb_risk
279229,player,4,8,99,100,BOMB,bomb_risk
279229,player,5,8,37,100,BOMB,bomb_risk
279229,player,6,8,67,100,SAFE,bomb_risk
279229,player,7,8,10,100,SAFE,bomb_risk
279229,player,8,8,29,100,SAFE,bomb_risk
279243,player,1,8,0,100,SAFE,bomb_risk
279243,player,2,8,64,100,BOMB,bomb_risk
279243,player,3,8,20,100,SAFE,bomb_risk
279243,player,4,8,20,100,SAFE,bomb_risk
279243,player,5,8,46,100,BOMB,bomb_risk
279243,player,6,8,65,100,BOMB,bomb_risk
279243,player,7,8,44,100,BOMB,bomb_risk
279243,player,8,8,33,100,SAFE,bomb_risk
279390,player,1,8,53,100,SAFE,bomb_risk
279390,player,2,8,41,100,SAFE,bomb_risk
279390,player,3,8,22,100,SAFE,bomb_risk
279390,player,4,8,50,100,SAFE,bomb_risk
279390,player,5,8,63,100,BOMB,bomb_risk
279390,player,6,8,57,100,BOMB,bomb_risk
279390,player,7,8,41,100,SAFE,bomb_risk
279390,player,8,8,45,100,SAFE,bomb_risk
279573,player,1,8,71,100,BOMB,bomb_risk
279573,player,2,8,63,100,SAFE,bomb_risk
279573,player,3,8,64,100,BOMB,bomb_risk
279573,player,4,8,64,100,SAFE,bomb_risk
279573,player,5,8,67,100,BOMB,bomb_risk
279573,player,6,8,80,100,BOMB,bomb_risk
279573,player,7,8,61,100,BOMB,bomb_risk
279573,player,8,8,52,100,BOMB,bomb_risk
279607,player,1,8,0,100,SAFE,bomb_risk
279607,player,2,8,50,100,SAFE,bomb_risk
279607,player,3,8,46,100,BOMB,bomb_risk
279607,player,4,8,38,100,SAFE,bomb_risk
279607,player,5,8,96,100,BOMB,bomb_risk
279607,player,6,8,6,100,SAFE,bomb_risk
279607,player,7,8,49,100,SAFE,bomb_risk
279607,player,8,8,98,100,BOMB,bomb_risk
279647,player,1,8,32,100,SAFE,bomb_risk
279647,player,2,8,51,100,SAFE,bomb_risk
279647,player,3,8,37,100,SAFE,bomb_risk
279647,player,4,8,46,100,SAFE,bomb_risk
279647,player,5,8,71,100,BOMB,bomb_risk
279647,player,6,8,27,100,SAFE,bomb_risk
279647,player,7,8,26,100,SAFE,bomb_risk
279647,player,8,8,53,100,SAFE,bomb_risk
279662,player,1,8,20,100,SAFE,bomb_risk
279662,player,2,8,30,100,SAFE,bomb_risk
279662,player,3,8,40,100,BOMB,bomb_risk
279662,player,4,8,50,100,BOMB,bomb_risk
279662,player,5,8,60,100,BOMB,bomb_risk
279662,player,6,8,60,100,SAFE,bomb_risk
279662,player,7,8,70,100,BOMB,bomb_risk
279662,player,8,8,100,100,BOMB,bomb_risk
279719,player,1,8,29,100,BOMB,bomb_risk
279719,player,2,8,31,100,SAFE,bomb_risk
279719,player,3,8,76,100,BOMB,bomb_risk
279719,player,4,8,80,100,BOMB,bomb_risk
279719,player,5,8,20,100,BOMB,bomb_risk
279719,player,6,8,50,100,BOMB,bomb_risk
279719,player,7,8,30,100,SAFE,bomb_risk
279719,player,8,8,50,100,SAFE,bomb_risk
279722,player,1,8,0,100,SAFE,bomb_risk
279722,player,2,8,0,100,SAFE,bomb_risk
279722,player,3,8,0,100,SAFE,bomb_risk
279722,player,4,8,0,100,SAFE,bomb_risk
279722,player,5,8,0,100,SAFE,bomb_risk
279722,player,6,8,22,100,SAFE,bomb_risk
279722,player,7,8,20,100,BOMB,bomb_risk
279722,player,8,8,14,100,SAFE,bomb_risk
279801,player,1,8,55,100,BOMB,bomb_risk
279801,player,2,8,46,100,SAFE,bomb_risk
279801,player,3,8,47,100,SAFE,bomb_risk
279801,player,4,8,65,100,BOMB,bomb_risk
279801,player,5,8,61,100,SAFE,bomb_risk
279801,player,6,8,21,100,SAFE,bomb_risk
279801,player,7,8,64,100,BOMB,bomb_risk
279801,player,8,8,91,100,BOMB,bomb_risk
280066,player,1,8,72,100,BOMB,bomb_risk
280066,player,2,8,51,100,SAFE,bomb_risk
280066,player,3,8,71,100,BOMB,bomb_risk
280066,player,4,8,87,100,BOMB,bomb_risk
280066,player,5,8,88,100,BOMB,bomb_risk
280066,player,6,8,86,100,BOMB,bomb_risk
280066,player,7,8,87,100,BOMB,bomb_risk
280066,player,8,8,87,100,BOMB,bomb_risk
280274,player,1,8,49,100,SAFE,bomb_risk
280274,player,2,8,69,100,BOMB,bomb_risk
280274,player,3,8,69,100,SAFE,bomb_risk
280274,player,4,8,99,100,BOMB,bomb_risk
280274,player,5,8,96,100,BOMB,bomb_risk
280274,player,6,8,90,100,BOMB,bomb_risk
280274,player,7,8,99,100,BOMB,bomb_risk
280274,player,8,8,69,100,BOMB,bomb_risk
280312,player,1,8,0,100,SAFE,bomb_risk
280312,player,2,8,50,100,SAFE,bomb_risk
280312,player,3,8,52,100,SAFE,bomb_risk
280312,player,4,8,55,100,BOMB,bomb_risk
280312,player,5,8,61,100,BOMB,bomb_risk
280312,player,6,8,60,100,BOMB,bomb_risk
280312,player,7,8,62,100,BOMB,bomb_risk
280312,player,8,8,61,100,BOMB,bomb_risk
280554,player,1,8,64,100,BOMB,bomb_risk
280554,player,2,8,80,100,SAFE,bomb_risk
280554,player,3,8,21,100,SAFE,bomb_risk
280554,player,4,8,48,100,SAFE,bomb_risk
280554,player,5,8,50,100,BOMB,bomb_risk
280554,player,6,8,48,100,BOMB,bomb_risk
280554,player,7,8,0,100,SAFE,bomb_risk
280554,player,8,8,70,100,BOMB,bomb_risk
280630,player,1,8,5,100,SAFE,bomb_risk
280630,player,2,8,59,100,BOMB,bomb_risk
280630,player,3,8,23,100,SAFE,bomb_risk
280630,player,4,8,26,100,SAFE,bomb_risk
280630,player,5,8,31,100,SAFE,bomb_risk
280630,player,6,8,43,100,SAFE,bomb_risk
280630,player,7,8,55,100,BOMB,bomb_risk
280630,player,8,8,52,100,BOMB,bomb_risk
280686,player,1,8,50,100,SAFE,bomb_risk
280686,player,2,8,57,100,SAFE,bomb_risk
280686,player,3,8,62,100,BOMB,bomb_risk
280686,player,4,8,34,100,SAFE,bomb_risk
280686,player,5,8,33,100,SAFE,bomb_risk
280686,player,6,8,41,100,BOMB,bomb_risk
280686,player,7,8,21,100,SAFE,bomb_risk
280686,player,8,8,39,100,SAFE,bomb_risk
280687,player,1,8,40,100,BOMB,bomb_risk
280687,player,2,8,10,100,SAFE,bomb_risk
280687,player,3,8,20,100,SAFE,bomb_risk
280687,player,4,8,30,100,SAFE,bomb_risk
280687,player,5,8,40,100,SAFE,bomb_risk
280687,player,6,8,50,100,SAFE,bomb_risk
280687,player,7,8,60,100,BOMB,bomb_risk
280687,player,8,8,21,100,SAFE,bomb_risk
280741,player,1,8,22,100,SAFE,bomb_risk
280741,player,2,8,20,100,BOMB,bomb_risk
280741,player,3,8,26,100,SAFE,bomb_risk
280741,player,4,8,40,100,BOMB,bomb_risk
280741,player,5,8,36,100,SAFE,bomb_risk
280741,player,6,8,21,100,SAFE,bomb_risk
280741,player,7,8,63,100,SAFE,bomb_risk
280741,player,8,8,57,100,BOMB,bomb_risk
280830,player,1,8,19,100,SAFE,bomb_risk
280830,player,2,8,33,100,SAFE,bomb_risk
280830,player,3,8,42,100,SAFE,bomb_risk
280830,player,4,8,50,100,BOMB,bomb_risk
280830,player,5,8,48,100,SAFE,bomb_risk
280830,player,6,8,74,100,SAFE,bomb_risk
280830,player,7,8,58,100,SAFE,bomb_risk
280830,player,8,8,66,100,BOMB,bomb_risk
280889,player,1,8,54,100,BOMB,bomb_risk
280889,player,2,8,52,100,BOMB,bomb_risk
280889,player,3,8,16,100,SAFE,bomb_risk
280889,player,4,8,40,100,BOMB,bomb_risk
280889,player,5,8,27,100,SAFE,bomb_risk
280889,player,6,8,34,100,SAFE,bomb_risk
280889,player,7,8,42,100,SAFE,bomb_risk
280889,player,8,8,62,100,BOMB,bomb_risk
280919,player,1,8,59,100,BOMB,bomb_risk
280919,player,2,8,47,100,SAFE,bomb_risk
280919,player,3,8,35,100,BOMB,bomb_risk
280919,player,4,8,68,100,BOMB,bomb_risk
280919,player,5,8,46,100,BOMB,bomb_risk
280919,player,6,8,31,100,SAFE,bomb_risk
280919,player,7,8,27,100,SAFE,bomb_risk
280919,player,8,8,16,100,SAFE,bomb_risk
280927,player,1,8,50,100,SAFE,bomb_risk
280927,player,2,8,60,100,BOMB,bomb_risk
280927,player,3,8,60,100,BOMB,bomb_risk
280927,player,4,8,60,100,BOMB,bomb_risk
280927,player,5,8,60,100,BOMB,bomb_risk
280927,player,6,8,60,100,BOMB,bomb_risk
280927,player,7,8,80,100,BOMB,bomb_risk
280927,player,8,8,60,100,BOMB,bomb_risk
280939,player,1,8,8,100,SAFE,bomb_risk
280939,player,2,8,27,100,BOMB,bomb_risk
280939,player,3,8,41,100,SAFE,bomb_risk
280968,player,1,8,46,100,SAFE,bomb_risk
280968,player,2,8,61,100,SAFE,bomb_risk
280968,player,3,8,26,100,SAFE,bomb_risk
280968,player,4,8,40,100,BOMB,bomb_risk
280968,player,5,8,63,100,SAFE,bomb_risk
280968,player,6,8,-1,100,BOMB,bomb_risk
280999,player,1,8,12,100,SAFE,bomb_risk
280999,player,2,8,42,100,SAFE,bomb_risk
280999,player,3,8,23,100,SAFE,bomb_risk
280999,player,4,8,60,100,BOMB,bomb_risk
280999,player,5,8,28,100,BOMB,bomb_risk
280999,player,6,8,12,100,SAFE,bomb_risk
280999,player,7,8,16,100,SAFE,bomb_risk
280999,player,8,8,21,100,SAFE,bomb_risk
281000,player,1,8,62,100,SAFE,bomb_risk
281000,player,2,8,27,100,SAFE,bomb_risk
281000,player,3,8,21,100,SAFE,bomb_risk
281000,player,4,8,71,100,BOMB,bomb_risk
281000,player,5,8,73,100,SAFE,bomb_risk
281000,player,6,8,53,100,BOMB,bomb_risk
281000,player,7,8,82,100,BOMB,bomb_risk
281000,player,8,8,90,100,BOMB,bomb_risk
281012,player,1,8,69,100,BOMB,bomb_risk
281012,player,2,8,79,100,BOMB,bomb_risk
281012,player,3,8,30,100,SAFE,bomb_risk
281012,player,4,8,50,100,SAFE,bomb_risk
281012,player,5,8,79,100,SAFE,bomb_risk
281012,player,6,8,18,100,SAFE,bomb_risk
281012,player,7,8,41,100,SAFE,bomb_risk
281012,player,8,8,99,100,BOMB,bomb_risk
281015,player,1,8,43,100,SAFE,bomb_risk
281015,player,2,8,49,100,SAFE,bomb_risk
281015,player,3,8,50,100,BOMB,bomb_risk
281015,player,4,8,49,100,BOMB,bomb_risk
281015,player,5,8,39,100,SAFE,bomb_risk
281015,player,6,8,47,100,BOMB,bomb_risk
281015,player,7,8,42,100,SAFE,bomb_risk
281015,player,8,8,45,100,SAFE,bomb_risk
281043,player,1,8,70,100,SAFE,bomb_risk
281043,player,2,8,40,100,SAFE,bomb_risk
281043,player,3,8,50,100,SAFE,bomb_risk
281043,player,4,8,30,100,BOMB,bomb_risk
281043,player,5,8,44,100,SAFE,bomb_risk
281043,player,6,8,50,100,SAFE,bomb_risk
281043,player,7,8,25,100,SAFE,bomb_risk
281043,player,8,8,31,100,SAFE,bomb_risk
281236,player,1,8,28,100,SAFE,bomb_risk
281236,player,2,8,37,100,SAFE,bomb_risk
281236,player,3,8,22,100,SAFE,bomb_risk
281236,player,4,8,42,100,BOMB,bomb_risk
281236,player,5,8,34,100,SAFE,bomb_risk
281236,player,6,8,30,100,BOMB,bomb_risk
281236,player,7,8,39,100,SAFE,bomb_risk
281236,player,8,8,19,100,SAFE,bomb_risk
281247,player,1,8,0,100,SAFE,bomb_risk
281247,player,2,8,0,100,SAFE,bomb_risk
281247,player,3,8,14,100,SAFE,bomb_risk
281247,player,4,8,32,100,SAFE,bomb_risk
281247,player,5,8,45,100,BOMB,bomb_risk
281247,player,6,8,26,100,SAFE,bomb_risk
281247,player,7,8,44,100,BOMB,bomb_risk
281247,player,8,8,39,100,SAFE,bomb_risk
281269,player,1,8,9,100,SAFE,bomb_risk
281269,player,2,8,5,100,SAFE,bomb_risk
281269,player,3,8,1,100,SAFE,bomb_risk
281269,player,4,8,20,100,SAFE,bomb_risk
281269,player,5,8,32,100,SAFE,bomb_risk
281269,player,6,8,3,100,SAFE,bomb_risk
281269,player,7,8,10,100,SAFE,bomb_risk
281269,player,8,8,16,100,SAFE,bomb_risk
281278,player,1,8,30,100,SAFE,bomb_risk
281278,player,2,8,57,100,BOMB,bomb_risk
281278,player,3,8,55,100,BOMB,bomb_risk
281278,player,4,8,55,100,SAFE,bomb_risk
281278,player,5,8,26,100,SAFE,bomb_risk
281278,player,6,8,41,100,BOMB,bomb_risk
281278,player,7,8,46,100,BOMB,bomb_risk
281278,player,8,8,74,100,SAFE,bomb_risk
281287,player,1,8,19,100,BOMB,bomb_risk
281287,player,2,8,28,100,BOMB,bomb_risk
281287,player,3,8,12,100,SAFE,bomb_risk
281287,player,4,8,19,100,SAFE,bomb_risk
281287,player,5,8,19,100,SAFE,bomb_risk
281287,player,6,8,37,100,BOMB,bomb_risk
281287,player,7,8,22,100,SAFE,bomb_risk
281287,player,8,8,32,100,SAFE,bomb_risk
