UserID,dictator,ultimatum_1,ultimatum_2,trust_1,trust_3,PG,bomb
476292,,,,,,,0
219274,,,,,,,55
219275,,,,,,,5
185727,,,,,,1,35
219276,,,,,,,50
349534,,,,,,,75
219277,,,,,,,4
401639,,,,,,,
219278,,,,,,,54
271382,,,,,,,50
401640,,,,100.0,,,50
219279,,,,,,,36
219280,,,,,,,50
316823,,,,,,,
219281,,,,,,,50
219282,,,,,,,37
271386,,,,,,8,
185765,,,,100.0,100,,
219284,,,,,,,60
219285,,,,,,,30
219286,,,,,,,20
185783,,,,,,,
219287,,,,,,,20
476295,,,,,,,0
219288,,,,,,,44
185794,45.0,,,2.0,,20,94
316874,,,,,,,27
316877,,,,15.0,,,
316880,,,,,,,40
349550,,,,,,,20
219293,,,,,,,50
219294,,,,,,,50
316893,,,,,,,70
185823,,,,,,,69
185829,,,,100.0,,0,
219296,,,,,,,70
316905,,,,,,,
316906,,,,100.0,,,
219297,,,,,,,51
476297,,,,,,,8
245349,,,,,,,25
316910,,,,40.0,,,
316912,15.0,,,,,12,
219298,,,,,,,5
219299,,,,,,,61
219300,,,,,,,67
185853,,,,,,12,
185855,,,,,,0,
219301,,,,,,,65
219302,,,,,,,64
219303,,,,,,,65
316941,,,,50.0,,,
219304,,,,,,,50
219305,,,,,,,37
185880,0.0,,,67.0,,,
219307,,,,,,,45
316963,,,,30.0,,15,
219309,,,,,,,33
316972,,,,,,,
219310,,,,,,,78
185904,50.0,,,50.0,,8,
185905,,,,,,20,
219311,,,,,,,35
219312,,,,,,,70
316986,,,,,,,
316987,,,,,,,
219313,,,,,,,60
219314,,,,,,,60
316997,,,,,,,11
185927,,,,0.0,,0,
185928,31.0,,,26.0,,,49
317000,,,,,,,
219316,,,,,,,47
317003,,,,,,,
317004,,,,,,,
185934,50.0,,,,100,,
317007,,,,,,,
317008,,,,,,,
317009,,,,,,,
317010,,,,,,,
219317,,,,,,,55
317012,,,,,,,
317013,,,,,,,
317014,,,,,,,
317015,,,,,,,
317016,,,,,,,
219318,,,,,,,30
219319,,,,,,,66
317019,,,,,,,
317022,,,,52.0,,,
219320,,,,,,,24
185954,,,,,,,89
219321,,,,,,,19
317028,,,,,,,58
317029,,,,,,,50
219322,,,,,,,48
185963,0.0,,,,,,
185964,,,,,,,81
448108,,,,,,,
448107,,,,0.0,,,
219323,,,,,,,40
185970,50.0,,,,,,
219324,,,,,,,40
219325,,,,,,,40
349583,,,,,,,30
219326,,,,,,,12
219327,,,,,,,51
317058,,,,,0,,
185988,,,,30.0,,10,
317060,,,,100.0,,,
219328,,,,,,,62
219329,,,,,,,50
219330,,,,,,,50
317076,,,,,,3,
219331,,,,,,,30
349589,,,,,,,50
219332,,,,,,,40
219333,,,,,,,73
317089,,,,,,,
349591,,,,,,,6
219334,,,,,,,50
219335,,,,,,,35
349593,,,,,,,25
219336,,,,,,,58
317108,51.0,,,,,,
219337,,,,,,,42
317112,,,,,,,69
219338,,,,,,,0
219339,,,,,,,30
219340,,,,,,,29
317126,,,,,,,53
219341,,,,,,,62
317129,,,,100.0,,,
317131,,,,0.0,,,
219342,,,,,,,46
317135,,,,,,,60
317138,,,,,,,41
219343,,,,,,,25
219344,,,,,,,50
317148,,,,,,,51
186077,50.0,,,100.0,,5,
219345,,,,,,,60
219346,,,,,,,0
219347,,,,,,,50
349605,,,,,,,40
219348,,,,,,,38
186092,,,,,,,50
479864,,,,,,7,
427761,,,,,,,32
219349,,,,,,,60
219350,,,,,,,54
219351,,,,,,,0
219352,,,,,,,17
317185,,,,90.0,,,
219353,,,,,,,50
317192,,,,,70,,
448265,,,,,,,
219354,,,,,,,50
448267,,,,,,,40
219355,,,,,,,13
317202,,,,70.0,,,
448274,,,,,,,
219356,,,,,,,60
317205,,,,,0,,
219357,,,,,,,60
317209,,,,,,,
186140,,,,,,10,
219358,,,,,,,67
186146,,,,,,5,
219359,,,,,,,20
317221,,,,,,,69
219360,,,,,,,51
186154,,,,,,,73
186157,,,,,,,
219361,,,,,,,74
186160,,,,,,9,
317234,,,,0.0,,,
186163,17.0,,,30.0,,6,
317235,,,,,,,
317237,,,,,,,
219362,,,,,,,10
219363,,,,,,,35
186168,,,,4.0,,,
448314,,,,,,,
219364,,,,,,,45
317245,,,,24.0,,20,
349622,,,,,,,51
401726,,,,,,18,
219365,,,,,,,40
297520,,,,,,10,
219366,,,,,,,47
186183,50.0,,,100.0,100,10,
186187,,,,,,,
219367,,,,,,,10
219368,,,,,,,19
186195,,,,24.0,,7,
186197,,,,5.0,10,6,
219369,,,,,,,55
219370,,,,,,,57
448347,,,,,,,
219371,,,,,,,50
219372,,,,,,,70
349631,,50,1,,,,
401734,,,,,,14,
219373,,,,,,,60
186222,,,,,,,50
219374,,,,,,,100
55153,,,,,,,56
219375,,,,,,,0
317300,,,,18.0,,,
186235,,,,,,,73
219377,,,,,,,40
349635,,,,,,,49
219378,,,,,,,55
219379,,,,,,,12
317321,,,,,,,70
219380,,,,,,,40
219381,,,,,,,0
317331,,,,,,13,
317332,,,,,,,50
186262,55.0,,,90.0,,10,
317334,,,,100.0,,15,
219382,,,,,,,66
186266,,,,100.0,,20,
317339,,,,,,,28
448413,,,,,,,60
317342,,,,,,,46
317343,,,,100.0,,20,
219384,,,,,,,64
186272,,,,,,,51
317346,,,,,,,65
193333,,,,,,,80
317348,,,,55.0,,18,
317349,,,,100.0,,2,
219385,,,,,,,30
317351,0.0,,,,,,
317352,,,,,,4,
317353,,,,70.0,,19,
317354,,,,,,,75
317355,,,,,,9,
219386,,,,,,,35
317357,,,,100.0,0,0,
317362,,,,,,,
219388,,,,,,,73
317366,,,,50.0,,,
186297,5.0,,,,,,
349647,,,,20.0,,6,30
219389,,,,,,,37
186300,50.0,,,,,,
193338,,,,,,,80
219390,,,,,,,100
186305,,,,,,20,
186306,,,,,,8,
219391,,,,,,,75
186309,,,,,,,
186310,50.0,,,30.0,0,,45
186313,48.0,,,100.0,,20,
317385,,,,,,,
317386,,,,,,,74
219392,,,,,,,51
186317,,,,46.0,,4,
219393,,,,,,,98
349651,,,,,,,55
317395,,,,,,11,
219394,,,,,,,50
186325,,,,100.0,50,9,
317400,5.0,,,,,5,
219395,,,,,,,38
219396,,,,,,,85
193345,,,,,,,80
219397,,,,,,,50
186341,,,,,,14,
219398,,,,,,,0
219399,,,,,,,25
89142,,,,,,,27
219400,,,,,,,49
219401,,,,,,,49
186362,,,,,100,20,
186365,,,,14.0,,,
448514,,,,,,,52
448515,,,,,,,20
448516,,,,,,,
448517,,,,,,,40
448518,,,,,,,0
219404,,,,,,,
448519,,,,,,,74
448521,,,,,,,60
219405,,,,,,,40
448523,,,,,,,50
448524,,,,,,,
448525,,,,,,,0
448526,,,,,,,33
219406,,,,,,,62
186384,,,,10.0,,,
448529,,,,,,,60
219407,,,,,,,68
219408,,,,,,,0
186396,,,,,,16,
219409,,,,,,,46
219410,,,,,,,76
219411,,,,,,,44
219412,,,,,,,27
186414,,,,,,,36
186415,,,,,,,50
186416,,,,,,,50
186417,,,,,,,50
186418,,,,,,,50
186419,,,,,,,50
505980,,,,,,,
219413,,,,,,,50
186427,,,,,,,50
186430,,,,,,,50
505984,,,,,,,50
186439,,,,,,,50
186441,,,,100.0,,0,
505985,,,,,,,8
219418,,,,,,,0
219419,,,,,,,16
186453,,,,,65,,41
219420,,,,,,,12
186457,50.0,,,,,,
219421,,,,,,,30
219422,,,,,,,14
219423,,,,,,,39
186473,,,,,,,
219424,,,,,,,0
219425,,,,,,,100
186480,50.0,,,,,,
219426,,,,,,,70
186487,,,,,,,89
186488,,,,,,10,89
186489,50.0,,,,,12,89
186490,0.0,,,,,0,89
186491,30.0,,,,,18,89
186492,,,,,,12,89
219427,,,,,,,15
186494,,,,,,,89
219429,,,,,,,20
186502,,,,,,,
186504,,,,,,16,
219430,,,,,,,45
186507,40.0,,,,,5,
186508,,,,,,13,
219431,,,,,,,30
219432,,,,,,,75
317589,,,,0.0,,,
219433,,,,,,,50
219434,,,,,,,26
219435,,,,,,,33
219436,,,,,,,63
219437,,,,,,,51
219438,,,,,,,0
349696,,,,,,,50
186547,1.0,,,100.0,,8,
317620,20.0,,,40.0,75,15,
219439,,,,,,,90
347290,,,,,,5,
219440,,,,,,,10
219441,,,,,,,20
186561,0.0,,,100.0,49,20,
317633,,,,35.0,,,
186562,,,,,,10,
167339,,50,50,59.0,,,
186567,,,,75.0,,10,
167340,,,,50.0,,,50
186572,,,,50.0,100,20,
186576,,,,100.0,,,
219445,,,,,,,22
317652,,,,,,,
219446,,,,,,,19
186587,,,,,,13,
219447,,,,,,,0
427860,,,,,,,69
219448,,,,,,,34
427861,,,,,,,62
219449,,,,,,,10
219450,,,,,,,19
219451,,,,,,,18
219452,,,,,,,99
317689,,,,,,0,
219453,,,,,,,70
219454,,,,,,,30
349712,,,,,,,60
219455,,,,,,,66
317707,,,,50.0,,,
219456,,,,,,,81
317710,,,,,,,
219457,,,,,,,54
186644,50.0,,,,,,
219458,,,,,,,75
186651,50.0,,,,,,
219460,,,,,,,0
219461,,,,,,,9
219464,,,,,,,41
219465,,,,,,,50
317757,,,,,,,
219466,,,,,,,0
317763,,,,25.0,,,
219468,,,,,,,0
219469,,,,,,,50
219470,,,,,,,57
186709,,,,,,,
186713,,16,25,,,20,
186716,,,,,,,50
317790,,,,20.0,,,
186718,0.0,,,,,,
189776,,,,,,13,
186724,50.0,,,50.0,,,40
219474,,,,,,,10
219475,,,,,,,40
219476,,,,,,,50
186740,,,,,,,50
317812,,,,,,,90
219477,,,,,,,54
219478,,,,,,,0
219479,,,,,,,5
186753,,49,51,,,0,
219480,,,,,,,49
219481,,,,,,,45
186762,,,,,,,
186764,,,,70.0,,5,
186765,,,,100.0,51,20,
219482,,,,,,,49
219483,,,,,,,24
317845,,,,,,,
219484,,,,,,,50
186776,,,,,,12,
186778,,,,,,8,
448924,,,,,,0,
448925,,,,25.0,,10,92
186781,50.0,,,100.0,,20,
219485,,,,,,,42
317857,25.0,,,25.0,,15,
317858,,,,34.0,,4,
448931,,,,100.0,,0,
219486,,,,,,,6
186789,50.0,,,49.0,60,,10
219487,,,,,,,20
349745,,,,,,,26
186795,,,,15.0,,10,
219488,,,,,,,24
448943,,,,,,,30
186799,,,,,,11,
186801,,,,,,20,
317874,,,,13.0,,,
219489,,,,,,,50
219490,,,,,,,10
448954,50.0,,,,100,15,75
219491,,,,,,,45
448959,50.0,,,100.0,,20,95
317887,37.0,,,,,12,
219492,,,,,,,27
186820,,,,,,,50
186821,,,,,,,50
186822,,,,,,,50
186823,,,,,,,50
186824,,,,,,,50
317897,,,,,,,
186826,,,,,,,50
186827,,,,,,,73
186828,,,,,,,50
186829,,,,,,,50
186830,,,,,,,50
186831,,,,,,,50
448970,,,,31.0,,,
186825,,,,,,,50
186834,,,,,,,50
186832,,,,,,,50
219496,,,,,,10,39
186833,,,,,,,50
186838,,,,,,,50
186839,,,,,,,50
317912,,,,5.0,,20,
448985,0.0,,,0.0,,10,50
186841,,,,,,,50
186842,,,,,,,50
219497,,,,,,,0
186845,,,,,,,73
186846,,,,,,,50
219498,,,,,,,0
317920,,,,23.0,,,
219499,,,,,,,33
317928,,,,,,,
186857,50.0,,,15.0,,5,
349758,,,,,,,40
186859,,,,50.0,,14,
317931,,,,,,,
219500,,,,,,,0
219501,,,,,,,48
317936,0.0,,,100.0,,20,
186864,,,,35.0,,3,
219502,,,,,,,5
317940,0.0,,,,,,
219503,,,,,,,49
186881,49.0,,,100.0,,3,
219505,,,,,,,69
186885,,,,,,8,
219506,,,,,,,60
349764,,,,,,,0
219507,,,,,,,21
349765,,,,,,10,
219508,,,,,,,13
219509,,,,,,,70
219510,,,,,,,55
317980,,,,4.0,,,45
317982,,,,,,,99
219511,,,,,,,99
219512,,,,,,,30
186917,50.0,,,100.0,,,50
317990,,,,,,,20
317991,,,,,,,
317992,,,,,,,
317993,,,,,,,
317994,,,,,,,
317995,,,,,,,
219513,,,,,,,0
317997,,,,,,,32
219514,,,,,,,36
317999,,,,12.0,,,
186930,2.0,,,0.0,,0,
219515,,,,,,,40
219516,,,,,,,0
349774,,,,,,,50
186941,,,,,,,
186943,,,,,,10,
318016,,,,,150,,
318015,,,,,,10,50
219518,,,,,,,60
318022,,,,22.0,,8,
219519,,,,,,,70
318025,,,,,,,
318026,,,,,,,
318028,,,,,,,
318029,,,,5.0,,,
318030,0.0,,,100.0,100,0,
186958,0.0,,,15.0,,10,
219520,,,,,,,45
219521,,,,,,,24
449110,20.0,,,20.0,,20,0
186966,,,,,,,
186971,20.0,,,,,,
219523,,,,,,,
186975,,,,100.0,,15,
318048,,,,,,,85
219524,,,,,,,98
318053,,,,,,9,
186982,,,,0.0,,0,
186987,0.0,,,0.0,,10,
186988,1.0,,,50.0,,,
219526,,,,,,,19
318059,,,,,,,0
186991,20.0,,,25.0,,5,
186992,0.0,,,35.0,,0,
219527,,,,,,,53
318060,,,,,,,41
318062,,,,,,,0
318068,,,,,,10,
219528,,,,,,,35
318071,40.0,,,0.0,65,12,
318072,43.0,,,50.0,,,
187001,50.0,,,100.0,,0,
318074,,,,,,,50
219529,,,,,,,74
219530,,,,,,,50
187008,,,,50.0,,20,
219531,,,,,,,45
219532,,,,,,,5
318090,,,,,,,
318093,,,,,,,
219533,,,,,,,0
318096,,,,10.0,,,
219534,,,,,,,0
318100,,,,,,,
318101,30.0,,,40.0,,,
318102,,,,10.0,,,
318103,,,,10.0,,,
318104,,,,10.0,,,
219535,,,,,,,41
187036,,,,100.0,,20,
219536,,,,,,,98
187039,,,,0.0,,9,
427949,,,,,,,
219537,,,,,,,70
187044,,,,,,,
187045,30.0,,,60.0,,4,
318117,,,,,,20,
219538,,,,,,,57
187048,0.0,,,,,,
318121,50.0,,,100.0,,20,
187050,,,,,,13,
219539,,,,,,,20
219540,,,,,,,23
187059,,,,100.0,100,20,
187060,,,,50.0,,,
187061,51.0,,,0.0,,10,
187062,,,,,,0,
187065,25.0,,,,,,
476346,,,,100.0,,0,
219544,,,,,,,50
187079,,,,10.0,,10,
318152,,,,,,7,
219546,,,,,,,76
187089,,,,90.0,,10,
187091,30.0,,,,,,
219547,,,,,,,0
219548,,,,,,,50
219549,,,,,,,11
187108,2.0,,,20.0,,5,
187110,50.0,,,100.0,,20,
187113,,,,,,,
187118,,,,100.0,,20,
219552,,,,,,,50
187121,,,,,,,
187122,,,,0.0,,0,
318196,50.0,40,40,30.0,,,50
219554,,,,,,,80
187133,,,,50.0,,0,
187134,,,,100.0,,0,
219555,,,,,,,50
187136,,,,50.0,50,5,
318209,0.0,,,0.0,,7,
219556,,,,,,,60
187139,1.0,,,100.0,,2,
219557,,,,,,,0
187146,1.0,,,,,,
219558,,,,,,,50
187150,0.0,,,70.0,100,,10
219559,,,,,,,60
318230,,,,,,,50
219560,,,,,,,50
187161,0.0,40,60,,,6,
219561,,,,,,,68
187166,50.0,50,50,,,0,
219562,,,,,,,99
187169,,,,,,9,90
187170,,,,100.0,,20,
187171,,40,35,50.0,,,
187172,,40,30,,,,
187173,,,,,,,
318242,,,,10.0,,,
318244,,,,10.0,,,
318245,,,,2.0,,,
318246,,,,0.0,,,
318247,,,,0.0,,,
318248,,,,10.0,,,
318250,,,,10.0,,,
187181,,36,29,100.0,,,
318251,,,,10.0,,,
318252,,,,4.0,,,
318255,,,,,,,
219564,,,,,,,50
318258,,,,10.0,,,
318259,,,,,,,
187188,,35,40,,100,,
187189,,40,30,,,,
318261,,,,,,3,
219565,,,,,,,4
219567,,,,,,,7
187194,50.0,40,50,,50,,
318270,,,,100.0,,,
219568,,,,,,,20
219569,,,,,,,54
187206,0.0,,,80.0,,,
219570,,,,,,,31
449354,50.0,,,30.0,,19,70
219571,,,,,,,2
318289,,,,,,,50
219572,,,,,,,0
187219,50.0,50,50,,,6,
318293,,,,,,,25
318297,,,,,,,55
318299,,,,,,,
219574,,,,,,,75
318303,,,,,,,27
187233,,,,100.0,,,
219575,,,,,,,84
187235,,,,,,,
219576,,,,,,,30
318311,5.0,,,25.0,125,8,
318312,,,,,,,60
187243,,,,50.0,100,10,
219577,,,,,,,20
349835,,,,,,,57
187248,,,,70.0,,,
349836,,,,,,,27
187250,,,,,,18,
219578,,,,,,,56
219579,,,,,,,56
187255,,42,38,,,,
318329,,,,,,,25
219581,,,,,,,35
187264,,,,30.0,,0,
219582,,,,,,,0
349840,,,,,,,60
219583,,,,,,,75
349841,,,,,,,50
349842,,,,,,,75
219585,,,,,,,25
219586,,,,,,,81
187290,,,,,,,69
187293,40.0,,,,,0,
318365,,,,,,8,57
187295,,,,10.0,,2,
219587,,,,,,,36
349846,,,,,,,80
219588,,,,,,,25
189799,,,,,,20,
318374,,,,,,12,17
349849,,,,,,,60
318391,4.0,,,2.0,,,
349850,,,,,,,30
219593,,,,,,,50
318397,40.0,,,100.0,,,
349851,,,,,,,65
187327,50.0,,,50.0,90,,24
187330,,,,,,,50
449476,25.0,,,4.0,,0,50
318411,,,,,,,
318412,40.0,,,33.0,,,
187340,,,,0.0,,0,
187342,,,,,,,
318418,,,,,,20,
318420,,,,,,,
187349,,50,49,38.0,,1,
187350,50.0,49,49,49.0,,0,
187351,,,,,,,
187352,,,,100.0,,0,
187353,49.0,50,50,,,10,
318425,,,,,100,,41
318424,,,,,,3,
449501,,,,,,15,40
187359,0.0,,,50.0,,10,
187360,,,,2.0,,,
187363,,49,49,,,4,
187366,,,,,,,
187368,30.0,40,40,40.0,,13,
187369,50.0,50,50,,50,5,
187370,,50,100,,,0,
219603,,,,,,,30
449527,50.0,,,,,,
187384,3.0,,,,,,
318461,,,,,,13,
349864,,,,,,,65
187391,0.0,45,48,,,,
89348,,,,,,,30
187393,51.0,50,1,,,,
318465,,,,,,9,33
187395,,,,,,,50
318466,,,,,,7,
187397,,,,5.0,,0,
187398,0.0,50,50,,,0,
318467,,,,,,2,
318469,,,,,,8,41
318470,,,,,,1,34
318471,,,,,,3,
187403,50.0,50,50,50.0,,0,
318473,,,,,,7,50
318477,,,,,,3,
318475,,,,,,9,30
187407,0.0,50,0,21.0,,8,
449552,,,,,,,
318478,,,,,,,20
349867,,,,,,,50
449556,,,,,,,
187413,45.0,,,,,5,
318487,,,,,,20,
187416,29.0,50,50,30.0,,3,
318488,,,,,,11,17
449563,,,,,,,
318494,,,,,,6,
187431,20.0,,,100.0,,10,
187432,,,,50.0,,2,
187433,50.0,20,40,,,0,
187434,,,,,,,56
187435,,,,,,20,
449577,,,,,,,
187437,0.0,50,45,,,5,
449579,,,,,,,
449581,,,,,,,
449582,,,,,,,
449583,,,,,,,
449584,,,,,,,
449585,,,,,,,
187444,30.0,25,50,50.0,,3,
187446,,,,,,8,
428030,,,,,,,98
187448,31.0,,,40.0,,8,
187451,,50,20,,,,50
187452,,,,,,,50
187453,,,,11.0,,,
318525,,,,,,16,
318527,,,,,,10,55
318526,,,,,,,20
318531,,,,,,,40
318532,,,,,,7,
318534,0.0,,,20.0,,,
219621,,,,,,,5
187467,,,,,,,
428034,,,,,,,0
187470,,,,,,12,
349880,,,,,,,49
187474,1.0,,,,,,
219623,,,,,,,66
318549,,,,,,,
318550,,,,15.0,,,
187480,,,,,,,29
219624,,,,,,,30
428037,,,,,,,27
187485,,,,,,,27
219625,,,,,,,0
349884,,,,,,,66
219626,,,,,,,70
219628,,,,,,,67
219629,,,,,,,55
318578,,,,,,5,
318579,,,,,,5,
318581,,,,,,5,
219630,,,,,,,9
318583,,,,,,,75
349888,,,,,,,50
187513,,,,0.0,,0,
318587,,,,,,,50
219631,,,,,,,36
318589,,,,,,0,
318591,,,,100.0,,,
219632,,,,,,,40
318593,0.0,,,0.0,,,
318594,50.0,,,100.0,,20,
318597,1.0,,,100.0,,5,
318599,0.0,,,0.0,0,0,
219634,,,,,,,65
219635,,,,,,,99
318608,,,,,30,,
318610,,,,,,0,
318612,,,,,,7,
318613,,,,49.0,,,
219636,,,,,,,36
318616,0.0,,,0.0,,,
318622,,,,25.0,,10,
187553,,,,,,,65
187560,48.0,,,,,,
187564,,,,,,,50
318638,,,,,,8,
318640,,,,,1,8,
349900,,,,,,,70
449717,40.0,,,100.0,,10,40
318647,,,,,,13,
318661,,,,,,20,
187590,,,,,,,
318663,,,,,,11,
318666,,,,,,10,
318667,,,,,,9,
318668,,,,,,7,
187600,,,,,,8,
318673,,,,,,8,
187602,50.0,,,,,,
318675,,,,,,10,
318676,,,,,,,
187603,,,,,,10,
349906,,,,,,,70
318680,,,,3.0,,,
187610,,50,40,60.0,,,
219650,,,,,,,100
318684,,,,,,8,
318685,,,,,,12,
318686,,,,,,13,
318687,,,,,,8,
318688,,,,,,,
318691,,,,,,14,
318693,,,,,,6,
318695,,,,,,7,
318696,,,,,,6,
318698,,,,,,20,
318699,,,,,,12,
187631,,3,4,25.0,,,
318704,,,,,,,
167551,,,,,,,
187639,,,,,,10,
187640,,,,,,11,
318711,,,,,,,0
187645,,,,,,,
318717,,,,,,,0
318720,,,,,0,,
187648,,,,,,8,
318723,,,,,,,90
318724,,,,,,20,
187652,,,,,,,69
318726,,,,,,,30
137712,,,,,,,48
187657,,,,,,0,
318730,,50,50,,,,11
187660,,,,,,,50
187662,10.0,10,50,0.0,,,61
318734,1.0,,,3.0,,7,
187667,0.0,,,,,,
318740,,,,,,,79
318742,,,,,,,20
318746,,,,,,,50
318750,40.0,,,,,0,
318751,40.0,,,,,5,
187685,,,,,,10,
318760,,,,100.0,,,
187689,10.0,,,,,,
187690,,,,10.0,,0,
449837,0.0,,,100.0,,20,75
318766,,40,40,0.0,,,
318769,,,,,,20,
318770,50.0,,,20.0,,15,
318774,50.0,,,0.0,,20,
318776,,,,,,0,
193618,,,,,,13,
318785,49.0,,,14.0,,,
193619,,,,,,,80
318791,,,,10.0,,0,
318795,,,,20.0,,5,
318796,50.0,,,100.0,,8,
193621,,,,,,10,
402034,,,,10.0,,,
402035,,,,,,,
187734,,50,20,,,1,
187735,,45,40,,,,60
193623,,,,,,13,
187737,,40,1,,,,
318810,,,,,,20,
318811,50.0,,,100.0,,2,
187740,,60,40,,,,
187744,,,,10.0,,20,
193625,,,,,,10,
187754,,,,,,,
449899,,,,0.0,,10,50
193627,,,,,,,80
193630,,,,,,,80
187770,,,,,,,73
187776,,,,,,,99
187780,,15,30,,,9,
193633,,,,,,,80
89427,,,,,,,67
187795,50.0,50,40,50.0,,,49
193636,,,,,,,80
89431,,,,,,,25
318883,,,,50.0,,,
318887,,,,28.0,,,
318889,,,,10.0,,,
318894,,,,50.0,,,
349950,,,,,,,30
318896,,,,0.0,,,
449973,0.0,,,0.0,,10,30
187829,,,,,,,
449980,0.0,,,,,20,80
449981,,,,,,,50
187838,,,,,,7,
449983,,,,,,20,40
187839,,,,26.0,,,
318913,,,,,,,69
449991,0.0,,,,,0,33
318919,,,,,,,50
449995,,50,1,18.0,,14,50
450006,,,,25.0,,20,80
167597,,,,,,,51
318938,,,,,,14,
318939,,,,,,,
450017,0.0,,,,,,51
450020,,,,,,20,75
450021,0.0,,,0.0,,0,
187883,,,,,,,99
450029,25.0,40,15,0.0,,10,45
450030,20.0,,,0.0,,0,33
450040,0.0,,,100.0,,20,99
187897,40.0,,,,,,
187904,,50,50,0.0,,,
318982,,40,40,0.0,,20,
187913,,,,,,,
187923,,,,,,,49
187924,,,,,,,49
187925,,,,,,,49
318998,,,,,,20,
187926,,,,,,,49
187928,,,,,,,49
187929,,,,,,,49
187932,,,,,,,49
187933,,,,,,,49
187934,,,,,,,49
187937,,,,,,,49
319010,,,,,,,
187941,,,,,,,49
187953,,,,,,,49
187958,,,,,,,
450105,,,,0.0,,,60
219720,,,,,,,99
319036,,,,,,20,
450110,,,,75.0,,2,
187967,,21,15,100.0,,5,
187968,,100,0,100.0,,0,
187969,,1,1,100.0,,0,
187970,,30,24,,50,1,
319042,,,,100.0,100,14,
187972,,30,40,,,0,
187973,,,,,,0,
187974,,50,35,0.0,,0,
187975,,33,33,100.0,,0,
187976,,1,50,,,0,
319049,,,,1.0,,10,
187977,,1,2,0.0,,0,
187979,,39,19,,,5,
187980,,70,25,,,20,
187981,,59,25,,,0,
187982,,40,40,100.0,,,
187983,,,,,,0,
402085,,,,51.0,,,
187985,,50,70,50.0,,4,
187986,,38,36,0.0,,0,
319059,,,,,,20,
187988,,60,40,,,5,
450133,,,,40.0,,20,48
187990,,52,13,35.0,,,
319063,,,,,,,
187989,,,,50.0,,8,
187993,,45,50,,,1,
319061,,,,,,,
187995,,99,1,,,,
319067,,50,50,10.0,,10,
187997,,69,51,,,,
450141,,,,50.0,,18,
187994,,,,,,,69
188000,,1,50,0.0,,,
450145,,,,20.0,,10,
319073,,,,,,5,
188004,,,,,,10,
450149,,,,100.0,,,95
188009,,,,35.0,,,
319082,,,,,,,50
450155,,,,50.0,,0,
319083,,,,,,19,
188019,,,,,,,99
450164,,,,100.0,,10,33
319092,,25,10,0.0,,0,
319098,,,,,,20,
188027,,,,,,7,
188028,,,,,,,
188029,,,,,,,
188030,,,,,,,
188031,,,,,,,
188032,,,,,,,
188033,,,,,,,
188034,,,,,,,
188035,,,,,,,
188036,,,,,,,
319108,,,,,,,33
188038,,,,,,,
450178,,,,20.0,,10,
450184,0.0,,,0.0,,20,
319113,,,,,,,75
319114,,,,,,,30
319118,,,,,,,49
319119,,,,,,19,
319122,,,,,,,48
188051,,50,50,24.0,,,
319124,,,,,,,99
219738,,,,,,,75
319127,,,,10.0,,0,
319131,,,,,,,84
450206,,,,25.0,,10,51
319137,10.0,,,1.0,,15,
319138,,,,,,10,
188065,,,,,,10,
319140,40.0,,,20.0,,15,
319141,3.0,,,50.0,,20,
319142,,,,20.0,,,
349999,,,,,,,50
319139,,,,,,,57
319144,,,,,,,0
319146,0.0,,,25.0,,10,
319147,10.0,,,6.0,,20,
319145,,,,,,,0
319150,,,,,,,60
319151,,,,,,,40
319153,,,,,,,60
319159,,,,,,,
219745,,,,,,,25
319164,,,,,,,50
319165,,,,0.0,,0,
319171,,,,,,,61
450244,37.0,,,,,,78
319172,,,,,,,80
188101,,,,,,,99
450247,1.0,,,0.0,,,
350006,,,,,,,32
450249,,,,16.0,,15,80
319177,,,,,,,
319178,,,,,,20,
319180,,,,,,,70
319181,0.0,,,50.0,,6,
450254,,,,,,,
450255,15.0,1,1,,,20,90
319183,1.0,,,20.0,,11,
450256,,,,40.0,,16,
350008,,,,,,,70
450259,,,,10.0,,20,
219749,,,,,,,90
319182,,,,,,,50
450262,,,,50.0,,13,
319191,50.0,50,1,30.0,,20,
319192,,,,50.0,,20,
319189,,,,,,,50
319193,,,,,,,50
319195,,25,20,3.0,,10,
450268,,,,,,15,
450269,,,,0.0,,0,80
188124,,,,,,10,
319199,50.0,40,40,20.0,,,51
450272,50.0,,,100.0,,,25
219753,,,,,,,66
319197,,,,,,,99
450275,,,,60.0,,0,40
188133,,,,,,14,
450278,0.0,,,0.0,,20,30
219754,,,,,,,33
219755,,,,,,19,
450289,,,,21.0,,6,
450290,,,,40.0,,5,
450291,,,,12.0,,18,
188148,,,,,,,
219757,,,,,,,51
319222,,,,50.0,,20,
450296,,,,50.0,,10,
450297,,,,25.0,,20,
450298,,,,10.0,,15,
319227,,,,,,8,
450300,,,,20.0,,1,
319229,,,,,,,
319226,,,,,,,
319233,,,,,,,49
450306,,,,100.0,,20,
450307,,,,100.0,,20,
450310,,,,75.0,,15,
450311,,,,100.0,,1,
319238,,,,,,,
450313,,,,2.0,,12,
450314,,,,100.0,,15,
319248,24.0,,,0.0,,18,
188176,,,,,,,
450321,,,,42.0,,20,
188177,,,,,,5,
450324,,,,49.0,,8,
450325,,,,0.0,,10,
188185,,,,,,,
450329,,,,1.0,,0,
450332,,,,2.0,,0,
450333,,,,33.0,,20,
450334,,,,50.0,,8,
