UserID,Role,Round,totalRound,move,Total,roundResult,gameType
327736,player,1,1,"[50, 40]",100,,ultimatum_strategy
327736,player,1,1,"[60, 40]",100,,ultimatum_strategy
327737,player,1,1,"[25, 30]",100,,ultimatum_strategy
327737,player,1,1,"[30, 30]",100,,ultimatum_strategy
327738,player,1,1,"[50, 50]",100,,ultimatum_strategy
327738,player,1,1,"[50, 50]",100,,ultimatum_strategy
327739,player,1,1,"[45, 35]",100,,ultimatum_strategy
327739,player,1,1,"[35, 35]",100,,ultimatum_strategy
327740,player,1,1,"[30, 30]",100,,ultimatum_strategy
327740,player,1,1,"[40, 10]",100,,ultimatum_strategy
327741,player,1,1,"[60, 30]",100,,ultimatum_strategy
327741,player,1,1,"[60, 20]",100,,ultimatum_strategy
327742,player,1,1,"[40, 10]",100,,ultimatum_strategy
327742,player,1,1,"[50, 20]",100,,ultimatum_strategy
327743,player,1,1,"[50, 30]",100,,ultimatum_strategy
327743,player,1,1,"[40, 32]",100,,ultimatum_strategy
327744,player,1,1,"[40, 10]",100,,ultimatum_strategy
327744,player,1,1,"[40, 10]",100,,ultimatum_strategy
327745,player,1,1,"[50, 25]",100,,ultimatum_strategy
327745,player,1,1,"[50, 25]",100,,ultimatum_strategy
327746,player,1,1,"[20, 10]",100,,ultimatum_strategy
327746,player,1,1,"[30, 10]",100,,ultimatum_strategy
327748,player,1,1,"[50, 30]",100,,ultimatum_strategy
327748,player,1,1,"[50, 1]",100,,ultimatum_strategy
327749,player,1,1,"[69, 31]",100,,ultimatum_strategy
327749,player,1,1,"[59, 43]",100,,ultimatum_strategy
327750,player,1,1,"[40, 40]",100,,ultimatum_strategy
327750,player,1,1,"[50, 40]",100,,ultimatum_strategy
327751,player,1,1,"[40, 20]",100,,ultimatum_strategy
